order_id,customer_id,service_type,order_created_at,promised_window_hours,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,delivery_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_risk_flag,total_complaints,avg_resolution_days,avg_compensation
o00909,c0324,business,2025-01-05 02:09:00,12,north,east,high,117.13,app,0,dl00838,d117,v103,h03,2025-01-05 03:05:00,2025-01-06 10:48:03.226335,failed,14.62,1,1,2.31,20.66,1,0.0,0.0,0.0
o00910,c0465,business,2025-07-24 03:46:00,6,north,north,medium,159.86,app,0,dl00366,d146,v095,h06,2025-07-24 04:05:00,2025-07-24 11:38:55.420285,ontime,17.03,0,0,3.63,18.63,1,1.0,11.0,18.57
o00911,c0214,retail,2025-05-20 20:32:00,4,riverside,central,high,24.34,app,0,dl00489,d130,v112,h02,2025-05-20 23:09:00,2025-05-21 00:26:05.202498,ontime,12.53,1,0,3.28,16.53,1,0.0,0.0,0.0
o00913,c0091,retail,2025-04-05 05:57:00,6,west,south,low,14.48,phone,0,dl00527,d108,v043,h07,2025-04-05 06:44:00,2025-04-05 11:51:23.882491,ontime,20.7,1,0,4.58,16.49,1,0.0,0.0,0.0
o00914,c0258,retail,2024-04-12 08:19:00,6,south,north,medium,217.46,app,0,dl00455,d094,v098,h01,2024-04-12 08:41:00,2024-04-12 12:45:47.285486,ontime,10.3,1,0,4.14,7.0,1,0.0,0.0,0.0
o00917,c0027,retail,2024-04-07 14:21:00,6,ctr,central,low,30.8,nan,0,dl00883,d101,v077,h02,2024-04-07 15:38:00,2024-04-08 07:05:34.617010,delayed,11.42,0,1,2.31,14.58,1,0.0,0.0,0.0
o00918,c0147,business,2024-11-26 06:01:00,1,riverside,north,critical,50.49,app,1,dl00567,d142,v051,h03,2024-11-26 06:40:00,2024-11-26 07:20:28.068828,ontime,10.47,0,0,4.8,11.4,1,0.0,0.0,0.0
o00919,c0619,retail,2025-02-01 07:06:00,4,riverside,north,low,229.93,app,0,dl00040,d027,v036,h04,2025-02-01 08:38:00,2025-02-02 04:04:35.282288,failed,9.53,1,0,1.68,11.11,1,1.0,9.0,35.13
o00920,c0242,passenger,2024-08-01 11:42:00,12,riverside,east,low,74.71,app,0,dl00079,d009,v102,h08,2024-08-01 12:06:00,2024-08-01 23:56:00.561663,ontime,7.18,0,0,4.91,12.79,1,2.0,4.5,10.705
o00921,c0448,retail,2024-12-09 08:39:00,4,east,central,medium,198.22,app,0,dl00057,d141,v077,h04,2024-12-09 10:53:00,2024-12-09 20:18:39.821307,failed,10.91,0,0,1.22,6.59,1,0.0,0.0,0.0
o00924,c0139,retail,2025-11-06 21:37:00,24,west,ctr,low,44.93,api,1,dl00045,d157,v051,h08,2025-11-07 00:32:00,2025-11-07 21:03:01.572726,ontime,10.61,1,0,5.0,14.13,1,0.0,0.0,0.0
o00925,c0530,business,2024-11-15 21:16:00,12,south,airport,low,162.25,web,0,dl00334,d018,v093,h03,2024-11-15 22:49:00,2024-11-16 17:18:41.963453,failed,17.65,0,1,3.01,12.27,1,0.0,0.0,0.0
o00926,c0322,parcel,2024-07-03 01:09:00,12,east,east,low,50.92,phone,0,dl00643,d114,v047,h02,2024-07-03 02:35:00,2024-07-03 14:53:51.446255,ontime,13.71,2,0,4.5,15.88,1,0.0,0.0,0.0
o00927,c0533,medical,2025-05-07 03:53:00,6,north,west,medium,76.32,app,0,dl00788,d108,v058,h05,2025-05-07 05:03:00,2025-05-08 00:15:39.140252,failed,10.39,0,0,4.32,19.57,1,1.0,15.0,29.11
o00928,c0231,parcel,2024-02-28 12:16:00,24,south,airport,medium,60.36,app,0,dl00652,d129,v028,h07,2024-02-28 14:26:00,2024-02-29 12:02:52.158985,ontime,14.7,1,0,3.65,7.18,1,0.0,0.0,0.0
o00930,c0370,retail,2025-08-20 07:03:00,4,ctr,riverside,high,133.79,app,0,dl00333,d119,v063,h06,2025-08-20 08:58:00,2025-08-20 16:13:50.998376,delayed,21.85,0,0,1.76,16.51,1,0.0,0.0,0.0
o00931,c0213,parcel,2024-03-07 09:00:00,4,north,north,high,70.8,app,0,dl00063,d154,v094,h03,2024-03-07 11:20:00,2024-03-07 15:02:37.855092,ontime,15.95,0,0,5.0,14.6,1,1.0,20.0,27.41
o00932,c0221,parcel,2024-10-01 04:59:00,2,airport,west,medium,51.33,phone,0,dl00167,d116,v069,h08,2024-10-01 07:37:00,2024-10-01 19:14:50.088103,failed,19.44,0,0,2.56,13.3,1,0.0,0.0,0.0
o00933,c0534,passenger,2024-12-29 11:34:00,6,south,airport,high,96.98,phone,1,dl00254,d053,v084,h05,2024-12-29 13:26:00,2024-12-29 18:18:06.932349,ontime,11.34,1,0,4.09,12.33,1,0.0,0.0,0.0
o00934,c0437,business,2024-06-29 04:23:00,4,north,east,medium,80.26,app,0,dl00609,d062,v053,h01,2024-06-29 06:33:00,2024-06-29 22:14:24.213135,failed,17.27,3,0,2.25,9.71,1,0.0,0.0,0.0
o00935,c0404,parcel,2024-09-14 11:23:00,12,east,east,high,132.13,phone,1,dl00929,d033,v090,h05,2024-09-14 12:29:00,2024-09-15 02:01:45.028410,ontime,15.41,0,0,4.51,15.11,1,0.0,0.0,0.0
o00937,c0549,parcel,2024-04-24 07:58:00,4,riverside,south,high,31.56,app,0,dl00319,d153,v103,h04,2024-04-24 08:08:00,2024-04-25 03:22:25.571685,failed,1.2,0,0,2.72,10.96,1,0.0,0.0,0.0
o00938,c0567,business,2024-06-18 09:48:00,6,central,central,medium,151.14,web,0,dl00001,d004,v056,h05,2024-06-18 10:57:00,2024-06-19 09:05:59.904311,failed,17.26,1,0,3.07,12.05,1,0.0,0.0,0.0
o00939,c0085,medical,2025-01-24 00:14:00,12,south,south,critical,91.71,app,1,dl00622,d036,v097,h04,2025-01-24 02:51:00,2025-01-24 11:54:04.114992,ontime,12.19,1,0,5.0,10.0,1,0.0,0.0,0.0
o00940,c0575,parcel,2025-10-26 06:56:00,6,west,west,high,99.21,phone,0,dl00589,d141,v102,h01,2025-10-26 07:53:00,2025-10-26 22:11:25.201566,delayed,21.39,1,0,1.93,16.86,1,0.0,0.0,0.0
o00941,c0571,passenger,2024-08-12 12:54:00,1,west,west,high,110.52,web,0,dl00091,d116,v044,h04,2024-08-12 15:04:00,2024-08-12 14:48:31.759538,ontime,14.47,0,0,5.0,10.57,1,1.0,1.0,6.19
o00942,c0291,passenger,2025-01-09 07:41:00,12,ctr,riverside,high,101.75,app,0,dl00277,d104,v117,h04,2025-01-09 09:51:00,2025-01-09 19:32:27.546472,ontime,7.7,2,0,4.03,12.17,1,0.0,0.0,0.0
o00945,c0567,retail,2025-11-10 12:53:00,6,north,north,medium,155.97,app,0,dl00718,d067,v081,h01,2025-11-10 15:32:00,2025-11-11 06:12:24.070590,delayed,9.2,0,0,2.3,15.84,1,0.0,0.0,0.0
o00947,c0467,passenger,2024-01-31 15:28:00,4,north,north,high,89.52,app,0,dl00478,d133,v109,h05,2024-01-31 17:32:00,2024-02-01 03:51:28.208192,delayed,9.6,2,0,1.46,11.77,1,0.0,0.0,0.0
o00948,c0626,business,2025-05-14 03:07:00,6,north,west,low,60.77,app,0,dl00767,d096,v099,h02,2025-05-14 05:19:00,2025-05-14 14:53:57.043442,delayed,5.39,2,0,3.98,3.62,1,2.0,1.0,1.09
o00949,c0023,medical,2025-04-15 17:45:00,24,west,west,medium,71.3,web,0,dl00332,d121,v088,h06,2025-04-15 19:23:00,2025-04-16 22:34:29.222918,delayed,5.96,1,0,3.42,9.99,1,0.0,0.0,0.0
o00951,c0199,passenger,2024-04-30 15:30:00,6,east,airport,low,208.66,phone,0,dl00728,d128,v093,h01,2024-04-30 16:16:00,2024-05-01 02:12:49.323509,delayed,11.96,0,1,4.54,8.65,1,0.0,0.0,0.0
o00954,c0599,passenger,2024-07-14 02:17:00,4,south,south,critical,62.7,web,0,dl00854,d099,v055,h04,2024-07-14 03:27:00,2024-07-14 08:39:46.310886,delayed,7.05,0,1,3.2,11.41,1,1.0,6.0,0.0
o00955,c0163,passenger,2025-01-04 14:30:00,4,central,west,low,50.43,nan,0,dl00641,d092,v010,h01,2025-01-04 17:23:00,2025-01-05 10:38:24.537371,failed,10.48,0,0,2.54,13.58,1,1.0,14.0,37.36
o00957,c0385,passenger,2024-02-28 02:32:00,1,north,north,critical,12.91,app,0,dl00769,d038,v048,h03,2024-02-28 03:47:00,2024-02-28 03:42:47.058541,ontime,10.69,0,0,3.73,8.08,1,0.0,0.0,0.0
o00960,c0554,passenger,2025-01-20 03:03:00,1,riverside,north,medium,86.06,app,0,dl00224,d034,v040,h07,2025-01-20 03:14:00,2025-01-20 03:27:00.000000,ontime,11.88,0,0,3.79,14.2,1,0.0,0.0,0.0
o00961,c0307,parcel,2025-03-18 16:03:00,4,ctr,airport,medium,168.98,app,1,dl00096,d077,v110,h01,2025-03-18 16:23:00,nan,delayed,1.2,0,0,3.24,2.61,1,0.0,0.0,0.0
o00963,c0528,medical,2025-06-06 10:13:00,24,north,east,medium,30.53,api,0,dl00891,d013,v077,h07,2025-06-06 13:03:00,2025-06-07 11:56:40.215906,ontime,9.94,0,0,4.61,14.44,1,0.0,0.0,0.0
o00964,c0247,retail,2024-04-13 02:30:00,2,central,south,high,178.23,phone,0,dl00208,d087,v018,h01,2024-04-13 03:27:00,2024-04-13 22:30:31.511760,failed,21.73,0,1,3.09,13.36,1,0.0,0.0,0.0
o00965,c0384,passenger,2024-09-28 14:59:00,6,east,north,low,76.97,web,0,dl00778,d143,v005,h08,2024-09-28 17:43:00,2024-09-29 14:06:23.080609,failed,18.34,3,0,2.96,12.7,1,1.0,3.0,31.97
o00966,c0568,retail,2025-04-16 23:08:00,12,ctr,central,high,29.24,app,1,dl00399,d129,v107,h08,2025-04-17 00:14:00,2025-04-17 16:46:22.816860,delayed,5.64,1,0,2.38,12.78,1,0.0,0.0,0.0
o00967,c0343,business,2024-03-17 14:40:00,6,north,west,medium,50.8,app,0,dl00943,d087,v082,h01,2024-03-17 17:18:00,2024-03-17 22:14:16.038008,ontime,5.06,2,0,4.57,8.9,1,0.0,0.0,0.0
o00968,c0529,business,2024-11-21 03:13:00,12,south,central,medium,76.41,app,0,dl00886,d050,v094,h02,2024-11-21 05:45:00,2024-11-21 17:49:42.646868,delayed,1.2,2,0,3.45,10.2,1,0.0,0.0,0.0
o00969,c0372,parcel,2024-10-14 21:50:00,2,north,riverside,high,36.75,phone,0,dl00866,d096,v041,h02,2024-10-14 22:32:00,2024-10-14 23:02:29.771193,ontime,5.1,0,0,5.0,15.22,1,0.0,0.0,0.0
o00973,c0506,parcel,2024-01-12 20:41:00,1,airport,west,low,81.56,app,0,dl00577,d108,v043,h05,2024-01-12 21:57:00,2024-01-12 22:09:43.637461,ontime,21.03,1,0,3.86,12.99,1,0.0,0.0,0.0
o00974,c0071,retail,2025-06-11 00:41:00,4,east,riverside,medium,74.02,app,0,dl00852,d013,v052,h03,2025-06-11 01:17:00,2025-06-11 03:21:30.595833,ontime,15.52,1,0,4.65,18.68,1,1.0,1.0,7.08
o00976,c0078,medical,2024-02-02 17:41:00,24,central,east,high,40.78,phone,0,dl00750,d156,v109,h08,2024-02-02 19:55:00,2024-02-03 23:06:56.973662,delayed,13.29,0,0,2.64,10.65,1,0.0,0.0,0.0
o00977,c0235,retail,2024-08-27 15:42:00,4,west,west,medium,25.58,app,1,dl00250,d092,v067,h03,2024-08-27 17:43:00,2024-08-27 19:38:27.825277,ontime,6.39,0,0,4.03,7.45,1,0.0,0.0,0.0
o00978,c0515,parcel,2025-09-11 04:41:00,24,riverside,central,high,124.25,app,0,dl00480,d119,v044,h07,2025-09-11 07:01:00,2025-09-12 01:49:05.346029,ontime,24.44,0,0,4.53,8.9,1,0.0,0.0,0.0
o00979,c0257,business,2025-01-08 04:24:00,12,north,west,low,54.09,phone,0,dl00238,d146,v077,h04,2025-01-08 05:27:00,2025-01-08 15:41:00.475033,ontime,14.2,2,0,4.02,13.01,1,0.0,0.0,0.0
o00980,c0545,parcel,2024-11-25 23:02:00,4,west,riverside,medium,510.06,app,0,dl00625,d098,v022,h04,2024-11-25 23:32:00,2024-11-26 15:30:09.084958,delayed,19.05,1,1,1.83,20.54,1,2.0,12.5,29.619999999999997
o00981,c0597,medical,2025-01-11 21:57:00,24,airport,riverside,high,107.45,app,0,dl00893,d062,v023,h05,2025-01-11 23:09:00,2025-01-13 08:12:13.529331,delayed,25.18,1,0,4.52,10.11,1,1.0,4.0,14.14
o00982,c0616,parcel,2025-10-28 05:44:00,4,east,north,critical,131.9,app,0,dl00946,d069,v058,h04,2025-10-28 08:18:00,2025-10-28 07:56:03.747535,ontime,10.68,1,0,4.62,19.6,1,0.0,0.0,0.0
o00983,c0538,passenger,2024-08-20 00:38:00,4,central,north,medium,122.09,web,0,dl00439,d117,v026,h07,2024-08-20 00:58:00,2024-08-20 12:12:47.434727,delayed,13.81,1,1,3.68,19.27,1,0.0,0.0,0.0
o00984,c0155,parcel,2025-04-14 23:05:00,6,east,west,medium,79.05,app,0,dl00518,d041,v024,h06,2025-04-15 00:21:00,2025-04-15 04:48:27.290762,ontime,15.41,0,0,4.92,19.09,1,0.0,0.0,0.0
o00986,c0303,parcel,2024-02-06 09:28:00,24,south,south,medium,111.61,phone,0,dl00684,d026,v027,h08,2024-02-06 11:40:00,2024-02-07 19:38:29.699653,delayed,12.6,1,1,3.71,10.36,1,0.0,0.0,0.0
o00987,c0612,retail,2024-05-23 06:19:00,24,west,ctr,high,115.17,app,0,dl00629,d057,v031,h08,2024-05-23 08:59:00,2024-05-24 06:48:42.857665,ontime,14.0,1,0,3.96,7.1,1,0.0,0.0,0.0
o00988,c0330,parcel,2024-11-17 18:12:00,6,central,riverside,low,43.93,app,0,dl00559,d131,v044,h05,2024-11-17 20:37:00,2024-11-18 16:31:21.183962,failed,6.97,2,0,1.92,11.38,1,0.0,0.0,0.0
o00989,c0351,medical,2024-03-08 12:01:00,1,north,central,medium,89.8,api,0,dl00352,d133,v112,h05,2024-03-08 14:47:00,2024-03-09 06:10:35.262310,failed,9.57,0,0,2.25,15.47,1,1.0,14.0,42.27
o00991,c0175,business,2025-01-03 15:14:00,4,east,ctr,high,61.06,app,0,dl00844,d168,v093,h03,2025-01-03 18:00:00,2025-01-03 17:49:34.887899,ontime,10.66,1,0,4.63,20.41,1,0.0,0.0,0.0
o00992,c0438,retail,2024-03-08 15:23:00,4,ctr,south,high,54.25,phone,0,dl00438,d083,v078,h04,2024-03-08 16:52:00,2024-03-09 09:52:27.867914,failed,27.82,1,0,3.12,15.69,1,0.0,0.0,0.0
o00993,c0440,passenger,2025-06-07 23:31:00,24,east,north,high,51.85,phone,1,dl00808,d055,v009,h04,2025-06-07 23:43:00,2025-06-08 22:37:54.973798,ontime,10.76,1,0,4.77,9.73,1,0.0,0.0,0.0
o00995,c0622,passenger,2024-08-09 06:53:00,24,central,west,medium,202.67,phone,0,dl00581,d139,v062,h01,2024-08-09 08:49:00,2024-08-10 09:03:16.605517,ontime,12.14,4,0,3.48,16.92,1,0.0,0.0,0.0
o00996,c0238,passenger,2025-04-26 06:19:00,4,central,east,high,52.53,app,1,dl00169,d037,v115,h07,2025-04-26 07:29:00,2025-04-26 07:46:10.119404,ontime,10.5,2,0,4.08,10.38,1,0.0,0.0,0.0
o00999,c0613,retail,2024-06-30 10:26:00,24,riverside,south,high,170.69,web,1,dl00284,d089,v075,h03,2024-06-30 12:34:00,2024-07-01 08:34:00.640399,ontime,2.53,0,0,3.73,4.03,1,1.0,6.0,18.06
o01000,c0576,retail,2025-11-15 22:01:00,6,airport,west,medium,59.9,api,1,dl00818,d035,v120,h07,2025-11-15 22:28:00,2025-11-16 03:01:40.812667,ontime,35.25,1,0,5.0,23.18,1,0.0,0.0,0.0
o01002,c0607,business,2024-06-14 07:52:00,12,west,west,medium,109.31,web,1,dl00910,d071,v005,h04,2024-06-14 09:09:00,2024-06-14 22:29:41.070065,delayed,26.61,1,0,4.05,16.25,1,0.0,0.0,0.0
o01004,c0056,retail,2024-09-21 19:29:00,2,central,airport,high,98.19,web,0,dl00825,d147,v007,h05,2024-09-21 20:08:00,2024-09-22 02:23:36.861233,failed,11.9,0,0,2.26,21.03,1,0.0,0.0,0.0
o01005,c0104,business,2025-05-01 17:35:00,12,riverside,south,high,127.67,app,0,dl00184,d023,v096,h07,2025-05-01 19:42:00,2025-05-03 02:37:43.403054,failed,13.78,0,0,2.96,13.86,1,1.0,5.0,20.67
o01006,c0112,parcel,2025-12-29 12:08:00,12,central,east,high,74.48,phone,1,dl00263,d048,v098,h01,2025-12-29 14:58:00,2025-12-30 04:56:17.180320,delayed,15.66,1,0,2.55,9.31,1,0.0,0.0,0.0
o01007,c0556,medical,2024-09-24 07:35:00,12,riverside,riverside,medium,46.92,app,0,dl00163,d121,v056,h07,2024-09-24 08:50:00,2024-09-25 09:30:25.927484,delayed,9.31,0,0,2.51,8.76,1,0.0,0.0,0.0
o01009,c0545,passenger,2024-06-01 04:33:00,4,east,riverside,medium,167.86,web,1,dl00704,d058,v084,h08,2024-06-01 06:49:00,2024-06-01 07:25:55.005036,ontime,1.84,0,0,4.35,5.9,1,0.0,0.0,0.0
o01010,c0018,business,2024-05-18 18:20:00,6,west,south,low,55.14,nan,0,dl00222,d121,v045,h06,2024-05-18 21:01:00,2024-05-18 23:50:57.890175,ontime,9.72,0,0,5.0,8.53,1,0.0,0.0,0.0
o01011,c0257,business,2024-02-28 05:14:00,12,airport,south,low,103.05,app,1,dl00119,d076,v037,h03,2024-02-28 07:57:00,2024-02-29 14:55:52.373220,failed,32.37,3,0,1.71,25.09,1,0.0,0.0,0.0
o01012,c0532,retail,2025-03-08 05:05:00,1,riverside,ctr,critical,99.1,app,0,dl00874,d006,v088,h02,2025-03-08 05:38:00,2025-03-08 16:05:25.585889,delayed,10.15,0,1,2.81,12.54,1,1.0,1.0,25.56
o01013,c0185,passenger,2025-08-22 14:50:00,4,ctr,north,low,76.79,web,0,dl00086,d159,v063,h02,2025-08-22 17:32:00,2025-08-22 19:39:11.266878,ontime,17.4,0,0,3.75,12.23,1,0.0,0.0,0.0
o01016,c0407,retail,2024-06-03 23:17:00,6,airport,south,high,76.82,nan,0,dl00812,d073,v059,h02,2024-06-04 00:55:00,2024-06-04 05:47:54.997877,ontime,23.74,4,0,5.0,11.75,1,0.0,0.0,0.0
o01017,c0201,retail,2025-12-30 13:06:00,6,central,west,high,30.84,phone,0,dl00211,d102,v006,h08,2025-12-30 15:47:00,2025-12-30 19:01:17.386185,ontime,12.39,1,0,4.57,13.18,1,0.0,0.0,0.0
o01019,c0626,parcel,2024-04-16 00:57:00,4,west,east,high,206.52,app,0,dl00408,d071,v057,h08,2024-04-16 01:49:00,2024-04-16 04:58:04.426005,ontime,8.49,0,0,3.3,8.4,1,0.0,0.0,0.0
o01020,c0321,retail,2024-10-23 02:18:00,2,airport,south,high,77.64,app,0,dl00905,d028,v013,h04,2024-10-23 02:30:00,2024-10-23 11:04:29.734438,delayed,30.71,1,0,3.81,18.26,1,1.0,6.0,13.46
o01022,c0061,retail,2024-03-16 16:24:00,24,east,south,medium,43.98,web,0,dl00851,d141,v053,h04,2024-03-16 17:31:00,2024-03-17 21:55:48.709700,delayed,2.38,0,0,3.21,3.58,1,0.0,0.0,0.0
o01023,c0243,parcel,2024-11-03 21:41:00,6,riverside,ctr,medium,89.2,nan,0,dl00617,d030,v045,h04,2024-11-04 00:22:00,2024-11-04 03:37:02.503074,ontime,13.63,0,0,4.33,8.71,1,0.0,0.0,0.0
o01025,c0390,parcel,2024-04-29 14:15:00,6,west,north,medium,75.72,app,0,dl00322,d023,v030,h04,2024-04-29 16:53:00,2024-04-30 08:03:31.403272,delayed,11.02,1,0,5.0,13.23,1,0.0,0.0,0.0
o01026,c0309,business,2025-05-26 21:33:00,1,west,ctr,high,20.25,phone,0,dl00094,d034,v012,h04,2025-05-26 22:56:00,2025-05-27 09:41:42.033675,delayed,4.66,0,0,3.72,16.6,1,0.0,0.0,0.0
o01027,c0492,parcel,2025-08-23 21:51:00,4,east,central,medium,97.55,app,0,dl00022,d088,v011,h07,2025-08-24 00:21:00,2025-08-24 04:25:39.715444,failed,15.81,0,0,3.5,15.62,1,0.0,0.0,0.0
o01030,c0279,parcel,2025-08-29 08:36:00,6,ctr,west,high,186.34,web,1,dl00320,d059,v006,h08,2025-08-29 10:29:00,2025-08-29 14:24:55.246235,ontime,5.12,1,0,5.0,10.77,1,1.0,4.0,12.46
o01031,c0578,business,2025-01-26 05:55:00,6,east,central,medium,80.04,web,0,dl00013,d105,v085,h04,2025-01-26 08:29:00,2025-01-26 10:33:30.834127,ontime,6.01,2,0,3.96,11.52,1,0.0,0.0,0.0
o01033,c0234,medical,2024-08-30 13:23:00,1,west,central,low,11.57,phone,1,dl00448,d101,v108,h03,2024-08-30 13:56:00,2024-08-30 13:47:00.000000,ontime,11.14,0,0,4.65,14.25,1,0.0,0.0,0.0
o01035,c0508,business,2024-03-16 22:47:00,6,east,riverside,low,54.57,app,0,dl00207,d121,v114,h04,2024-03-17 00:24:00,2024-03-17 06:31:20.483060,ontime,18.52,1,0,4.4,11.28,1,0.0,0.0,0.0
o01036,c0647,medical,2024-02-28 19:43:00,4,central,north,low,66.82,app,1,dl00749,d026,v013,h06,2024-02-28 20:38:00,2024-02-28 23:29:47.067192,ontime,13.64,1,0,4.27,10.07,1,1.0,2.0,3.4
o01037,c0226,passenger,2025-04-28 06:43:00,6,south,north,high,55.58,web,0,dl00586,d076,v114,h03,2025-04-28 07:18:00,2025-04-28 14:44:30.163250,ontime,15.54,0,0,3.51,12.03,1,0.0,0.0,0.0
o01038,c0141,business,2024-12-01 00:28:00,6,west,south,critical,20.72,phone,0,dl00661,d145,v067,h03,2024-12-01 01:45:00,2024-12-01 06:12:25.970798,ontime,19.41,2,0,4.41,17.61,1,0.0,0.0,0.0
o01039,c0171,passenger,2025-05-01 10:43:00,6,west,riverside,low,84.17,app,1,dl00069,d010,v074,h07,2025-05-01 11:46:00,2025-05-01 19:43:03.174703,failed,16.76,1,0,4.17,10.73,1,1.0,7.0,19.7
o01040,c0290,passenger,2025-12-27 20:56:00,4,airport,central,medium,59.93,web,1,dl00077,d094,v067,h04,2025-12-27 22:16:00,2025-12-28 11:51:46.015071,delayed,32.97,3,0,2.81,18.07,1,0.0,0.0,0.0
o01041,c0551,passenger,2024-07-03 14:20:00,4,south,west,medium,41.43,app,0,dl00266,d154,v058,h06,2024-07-03 16:53:00,nan,ontime,9.09,0,0,4.73,15.87,1,0.0,0.0,0.0
o01042,c0571,passenger,2024-08-26 13:05:00,12,airport,east,low,54.55,phone,0,dl00215,d100,v102,h06,2024-08-26 13:15:00,2024-08-27 08:07:20.123858,delayed,22.0,1,0,4.79,19.64,1,0.0,0.0,0.0
o01044,c0190,retail,2025-02-14 04:57:00,12,airport,riverside,low,70.39,app,1,dl00054,d117,v079,h01,2025-02-14 07:41:00,2025-02-14 20:37:54.180405,delayed,29.8,1,0,4.7,22.28,1,0.0,0.0,0.0
o01045,c0506,parcel,2024-08-26 11:47:00,1,ctr,airport,high,53.78,web,1,dl00526,d068,v027,h06,2024-08-26 13:19:00,2024-08-27 01:57:35.507434,delayed,12.18,0,0,4.34,10.18,1,0.0,0.0,0.0
o01047,c0121,parcel,2025-11-10 15:49:00,4,west,riverside,high,32.59,phone,0,dl00791,d085,v116,h01,2025-11-10 17:11:00,2025-11-10 20:04:01.891025,ontime,21.48,1,0,4.67,22.23,1,0.0,0.0,0.0
o01049,c0527,retail,2025-10-17 06:56:00,12,west,west,medium,69.8,app,0,dl00471,d088,v068,h01,2025-10-17 08:34:00,2025-10-17 18:06:53.601277,ontime,17.09,1,0,4.21,16.47,1,0.0,0.0,0.0
o01051,c0288,retail,2025-06-06 04:56:00,4,central,airport,low,74.57,phone,0,dl00298,d111,v109,h05,2025-06-06 07:00:00,2025-06-06 23:06:57.382276,delayed,11.95,0,0,3.03,8.36,1,0.0,0.0,0.0
o01053,c0106,passenger,2025-10-23 02:30:00,6,east,west,low,285.05,app,0,dl00488,d038,v014,h08,2025-10-23 03:57:00,2025-10-23 08:18:12.147470,ontime,3.33,0,0,4.04,10.75,1,0.0,0.0,0.0
o01054,c0216,retail,2025-08-19 14:21:00,4,south,airport,medium,260.15,web,0,dl00024,d045,v029,h02,2025-08-19 14:33:00,2025-08-19 18:11:44.601237,ontime,8.58,0,0,4.78,14.62,1,0.0,0.0,0.0
o01055,c0621,parcel,2025-08-13 17:22:00,6,north,south,medium,33.59,web,0,dl00171,d096,v085,h07,2025-08-13 19:47:00,2025-08-13 23:52:05.486628,ontime,23.42,1,0,4.35,13.6,1,0.0,0.0,0.0
o01056,c0203,retail,2024-12-19 22:48:00,4,east,airport,medium,111.26,phone,1,dl00712,d134,v012,h07,2024-12-20 00:40:00,2024-12-20 11:07:55.426151,delayed,11.83,1,0,4.95,3.1,1,0.0,0.0,0.0
o01057,c0579,passenger,2025-03-23 10:11:00,4,airport,north,medium,50.3,app,0,dl00202,d028,v054,h06,2025-03-23 12:38:00,2025-03-23 18:02:58.624138,delayed,19.31,2,0,3.67,17.41,1,0.0,0.0,0.0
o01058,c0215,retail,2025-05-08 22:01:00,6,airport,west,low,179.11,app,0,dl00535,d033,v094,h07,2025-05-09 00:57:00,2025-05-09 02:20:23.931566,ontime,23.45,3,0,3.15,18.56,1,0.0,0.0,0.0
o01059,c0107,business,2025-11-23 21:49:00,6,east,east,medium,19.55,app,0,dl00331,d005,v036,h07,2025-11-23 22:50:00,2025-11-24 01:57:10.991964,ontime,12.94,2,0,3.72,15.48,1,0.0,0.0,0.0
o01061,c0535,retail,2024-04-29 20:49:00,2,central,west,medium,13.17,app,0,dl00299,d121,v088,h07,2024-04-29 22:39:00,2024-04-29 23:45:53.493983,ontime,15.83,3,0,4.49,12.5,1,0.0,0.0,0.0
o01062,c0559,medical,2024-10-26 17:41:00,4,east,central,medium,128.73,app,1,dl00058,d125,v082,h02,2024-10-26 18:46:00,2024-10-26 22:22:57.920354,ontime,15.33,0,0,5.0,7.95,1,0.0,0.0,0.0
o01063,c0054,retail,2024-07-27 20:15:00,12,east,riverside,medium,47.11,app,1,dl00436,d034,v076,h04,2024-07-27 22:20:00,2024-07-28 11:09:31.719472,ontime,9.89,0,0,4.0,12.8,1,1.0,1.0,12.41
o01064,c0095,passenger,2025-12-22 18:49:00,12,central,airport,medium,48.29,app,1,dl00296,d062,v044,h03,2025-12-22 19:59:00,2025-12-23 10:18:27.445268,delayed,16.44,2,0,4.7,11.33,1,1.0,3.0,19.18
o01067,c0304,retail,2024-06-16 02:38:00,12,north,west,low,8.17,api,0,dl00545,d113,v072,h04,2024-06-16 04:56:00,2024-06-17 00:22:38.764981,delayed,12.43,0,0,5.0,13.31,1,0.0,0.0,0.0
o01068,c0089,passenger,2025-04-10 21:56:00,2,riverside,west,low,53.32,app,0,dl00616,d041,v081,h08,2025-04-10 22:22:00,2025-04-11 05:25:01.394964,delayed,13.75,0,0,2.32,14.94,1,0.0,0.0,0.0
o01069,c0219,passenger,2025-08-25 01:12:00,12,central,north,high,18.2,app,1,dl00637,d011,v046,h08,2025-08-25 03:45:00,2025-08-25 12:09:57.353857,ontime,7.12,0,0,3.8,8.9,1,0.0,0.0,0.0
o01071,c0055,retail,2025-02-26 23:35:00,12,south,east,medium,97.8,app,0,dl00809,d043,v051,h05,2025-02-27 00:21:00,2025-02-27 16:48:45.890797,delayed,13.21,1,1,4.41,16.54,1,0.0,0.0,0.0
